"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.018114042E0,1.582059622E0,2.177276993E1,4.721468687E-1,2.183527755E1
3.028159042E0,2.314504385E0,2.153640175E1,1.252169490E0,2.169657713E1
3.038205042E0,4.871695116E-2,2.064247131E1,-1.204615474E0,2.067764720E1
3.048250042E0,1.167401671E0,2.027177238E1,-1.428909749E-1,2.030586123E1
3.058296042E0,1.388231039E0,1.999921608E1,5.988312364E-1,2.005628151E1
3.068341042E0,1.404519796E0,1.957943726E1,1.471899867E0,1.968485530E1
3.078386042E0,1.083658099E0,1.911491203E1,2.502970934E0,1.930852248E1
3.088432042E0,1.661292911E0,1.881360626E1,1.297910810E0,1.893135619E1
3.098477042E0,1.683688760E0,1.854038811E1,1.369935036E0,1.866701693E1
3.108523042E0,2.029054403E0,1.841842461E1,1.413877130E0,1.858371533E1
3.118568042E0,2.254207134E0,1.844194221E1,1.387345672E0,1.863092618E1
3.128613042E0,2.433003664E0,1.851315308E1,1.337485194E0,1.872018190E1
3.138659042E0,2.599611521E0,1.886437035E1,1.126590371E0,1.907594439E1
3.148704042E0,2.905150890E0,1.931873512E1,8.344205022E-1,1.955376399E1
3.158749042E0,3.602283239E0,1.980581665E1,4.574605823E-1,2.013594020E1
3.168795042E0,2.073162079E0,2.011556053E1,-5.396263599E-1,2.022930975E1
3.178840042E0,-9.846199155E-1,2.062932777E1,-1.605408311E0,2.071511469E1
3.188886042E0,-1.279742360E0,1.997097397E1,-1.848016500E0,2.009708205E1
3.198931042E0,8.662145585E-2,1.905124283E1,1.140500158E-1,1.905178112E1
3.208976042E0,-3.394148052E-1,1.841872787E1,-2.017401755E-1,1.842295954E1
3.219022042E0,-5.704538822E-1,1.802705765E1,-5.719829798E-1,1.804514864E1
3.229067042E0,-8.279240727E-1,1.742916107E1,-1.960825443E0,1.755864318E1
3.239113042E0,-8.189206719E-1,1.695146751E1,-1.379910707E0,1.702724392E1
3.249158042E0,-7.528876066E-1,1.672789001E1,-1.411682725E0,1.680422543E1
3.259203042E0,-1.036612034E0,1.616912079E1,-1.637513757E0,1.628485440E1
3.269249042E0,-1.168384075E0,1.598411369E1,-1.500494123E0,1.609684735E1
3.279294042E0,-1.444142818E0,1.561058140E1,-1.576812506E0,1.575633643E1
3.289340042E0,-1.679045320E0,1.548295212E1,-1.462434173E0,1.564224131E1
3.299385042E0,-1.849397302E0,1.553065205E1,-1.307860255E0,1.569496486E1
3.309430042E0,-1.983500719E0,1.567531586E1,-1.131630182E0,1.584078247E1
3.319476042E0,-2.314250946E0,1.602729797E1,-8.437502384E-1,1.621548495E1
3.329521042E0,-2.721075058E0,1.634511566E1,-5.456213951E-1,1.657904576E1
3.339566042E0,-3.182953119E0,1.690798378E1,-2.773005068E-1,1.720720784E1
3.349612042E0,-1.125711799E0,1.724674606E1,-1.099847332E-1,1.728379511E1
3.359657042E0,1.196338773E0,1.677739143E1,9.139399529E-1,1.684480264E1
3.369703042E0,1.487719297E0,1.679531288E1,1.207046390E0,1.690422446E1
3.379748042E0,1.489774704E0,1.669710922E1,1.079472542E0,1.679815901E1
3.389793042E0,6.437574625E-1,1.563911247E1,2.418755591E-1,1.565422519E1
3.399839042E0,6.594993472E-1,1.572790051E1,4.232095778E-1,1.574740931E1
3.409884042E0,9.321228862E-1,1.514832497E1,1.048440933E0,1.521314664E1
3.419930042E0,9.484384656E-1,1.490563297E1,1.270522594E0,1.498971839E1
3.429975042E0,9.572449923E-1,1.462079811E1,1.315618157E0,1.471104709E1
3.440020042E0,9.891805649E-1,1.431687069E1,1.389634967E0,1.441812574E1
3.450066042E0,1.047243118E0,1.401361465E1,1.425625205E0,1.412481933E1
3.460111042E0,1.287086844E0,1.360158539E1,1.497107267E0,1.374412776E1
3.470156042E0,1.569050908E0,1.327634525E1,1.462977529E0,1.344855261E1
3.480202042E0,1.730744123E0,1.318448544E1,1.293467164E0,1.336035885E1
3.490247042E0,1.956787944E0,1.312053394E1,1.177250743E0,1.331778320E1
3.500293042E0,2.185568810E0,1.308709431E1,1.104741335E0,1.331424808E1
3.510338042E0,2.473127604E0,1.321006012E1,9.142347574E-1,1.347063004E1
3.520383042E0,2.823129654E0,1.345336246E1,6.906050444E-1,1.376371890E1
3.530429042E0,3.113932848E0,1.380692863E1,4.808153212E-1,1.416188686E1
3.540474042E0,3.591711521E0,1.427637672E1,1.288009435E-1,1.472181761E1
3.550520042E0,3.534801245E0,1.405896187E1,-6.002354026E-1,1.450894590E1
3.560565042E0,-3.050214052E-1,1.472853279E1,-1.125883222E0,1.477465158E1
3.570610042E0,-8.938524723E-1,1.460540581E1,-9.628536105E-1,1.466437650E1
3.580656042E0,-8.310273886E-1,1.432553959E1,-1.129607201E0,1.439401624E1
3.590701042E0,-1.290471196E0,1.419085789E1,-1.397944570E0,1.431782150E1
3.600747042E0,9.705013037E-2,1.332655239E1,1.505885273E-1,1.332775654E1
3.610792042E0,-3.634852767E-1,1.288108540E1,-3.655986488E-1,1.289139810E1
3.620837042E0,-3.690392673E-1,1.269644928E1,-4.750429690E-1,1.271069157E1
3.630883042E0,-5.597532988E-1,1.227713490E1,-8.792887330E-1,1.232130325E1
3.640928042E0,-6.287866831E-1,1.190528011E1,-1.128053784E0,1.197512307E1
3.650973042E0,-6.323883533E-1,1.159670925E1,-1.166515231E0,1.167237501E1
3.661019042E0,-6.320043802E-1,1.129326248E1,-1.139685631E0,1.136820524E1
3.671064042E0,-6.808704138E-1,1.096323109E1,-1.181216836E0,1.104768273E1
3.681110042E0,-7.630571723E-1,1.063107681E1,-1.145600915E0,1.071981585E1
3.691155042E0,-9.544420242E-1,1.025238514E1,-1.123015165E0,1.035777600E1
3.701200042E0,-1.101881027E0,9.990762711E0,-1.082465529E0,1.010946156E1
3.711246042E0,-1.296414375E0,9.685901642E0,-1.056086183E0,9.829175900E0
3.721291042E0,-1.453077435E0,9.491580009E0,-1.010621071E0,9.655199638E0
3.731336583E0,-1.582391977E0,9.406623840E0,-9.104124904E-1,9.582138976E0
3.741381583E0,-1.869191051E0,9.272642136E0,-8.151236773E-1,9.494218976E0
3.751426583E0,-2.122577667E0,9.212053299E0,-7.176173329E-1,9.480624271E0
3.761472583E0,-2.427463293E0,9.305342674E0,-4.594152868E-1,9.627722614E0
3.771517583E0,-2.803207636E0,9.402187347E0,-2.777528167E-1,9.815102984E0
3.781563583E0,-3.302547216E0,9.527832031E0,-3.894619271E-2,1.008404275E1
3.791608583E0,-3.866875172E0,9.835803986E0,2.985945344E-1,1.057283890E1
3.801653583E0,-2.009568453E0,1.010562897E1,-5.641478300E-1,1.031893236E1
3.811699583E0,1.029884517E-1,1.075815582E1,3.838504255E-1,1.076549416E1
3.821744583E0,2.471547946E-2,1.105662918E1,5.505333543E-1,1.107035441E1
3.831789583E0,9.888771176E-2,1.105180645E1,5.525674820E-1,1.106605329E1
3.841835583E0,1.775961071E-1,1.097595119E1,5.541533232E-1,1.099136620E1
3.851880583E0,2.571591139E-1,1.098496056E1,5.796816349E-1,1.100325043E1
3.861926583E0,5.488823056E-1,1.086523819E1,6.798752546E-1,1.090031665E1
3.871971583E0,7.499341965E-1,1.087686443E1,7.923911214E-1,1.093144386E1
3.882016583E0,9.995746017E-1,1.087839508E1,9.686620831E-1,1.096708417E1
3.892062583E0,1.044435024E0,1.093305397E1,1.009226561E0,1.102910023E1
3.902107583E0,3.558153510E-1,9.790585518E0,3.713464141E-1,9.804084226E0
3.912153583E0,3.216917515E-1,9.863161087E0,2.641887963E-1,9.871941447E0
3.922198583E0,3.822416663E-1,9.578865051E0,4.345217049E-1,9.596331251E0
3.932243583E0,4.473474324E-1,9.309414864E0,6.234330535E-1,9.340984616E0
3.942289583E0,5.139937997E-1,8.988245010E0,7.613841295E-1,9.035067448E0
3.952334583E0,5.198093653E-1,8.756609917E0,7.991408110E-1,8.808350870E0
3.962380583E0,5.323264599E-1,8.504012108E0,8.242793083E-1,8.560433971E0
3.972425583E0,5.573543310E-1,8.287197113E0,7.828964591E-1,8.342733767E0
3.982470583E0,6.208164096E-1,8.026738167E0,8.021473289E-1,8.090573462E0
3.992516583E0,7.122853398E-1,7.784033298E0,7.818706036E-1,7.855561497E0
4.002561583E0,8.267455697E-1,7.507937908E0,8.145229816E-1,7.597110474E0
4.012606583E0,8.842962384E-1,7.352968693E0,7.428040504E-1,7.443109988E0
4.022652583E0,1.042812824E0,7.131212234E0,7.310590744E-1,7.244038507E0
4.032697583E0,1.158534408E0,6.948487282E0,6.799109578E-1,7.077143236E0
4.042743583E0,1.318471193E0,6.786230087E0,6.251729727E-1,6.941334622E0
4.052788583E0,1.512135983E0,6.641818523E0,5.423665047E-1,6.833335200E0
4.062833583E0,1.676007628E0,6.548575401E0,4.664570391E-1,6.775723100E0
4.072879583E0,1.911871552E0,6.465075970E0,3.550074995E-1,6.751184374E0
4.082924583E0,2.131625891E0,6.431078911E0,2.475186437E-1,6.779665949E0
4.092970583E0,2.442184448E0,6.386487007E0,1.494804919E-1,6.839139243E0
4.103015583E0,2.826093435E0,6.375866890E0,-1.127632335E-2,6.974138646E0
4.113060583E0,3.189223289E0,6.447770119E0,-1.935230941E-1,7.195994433E0
4.123106583E0,3.666794538E0,6.513370514E0,-3.764085472E-1,7.484053783E0
4.133151583E0,4.580346942E-1,7.690612793E0,-7.776717655E-3,7.704244375E0
4.143197583E0,-6.818360686E-1,8.565197945E0,-4.144339561E-1,8.602282939E0
4.153242583E0,4.691906869E-1,8.275653839E0,-5.491467714E-1,8.307114333E0
4.163287583E0,3.955473304E-1,8.096466064E0,-4.405130744E-1,8.118083037E0
4.173333583E0,-6.358695030E-2,8.264323235E0,-4.584617019E-1,8.277274247E0
4.183378583E0,8.509307355E-2,8.118663788E0,-4.672510028E-1,8.132543638E0
4.193423583E0,-1.079644263E-2,8.106081963E0,-4.673833549E-1,8.119552238E0
4.203469583E0,4.851295426E-2,8.020952225E0,-4.608256221E-1,8.034325631E0
4.213514583E0,-1.245760098E-1,7.941536427E0,-4.762610495E-1,7.956779787E0
4.223560583E0,-1.275757849E-1,7.843397141E0,-4.698533714E-1,7.858493270E0
4.233605583E0,-1.735547334E-1,7.725986958E0,-4.784822762E-1,7.742734724E0
4.243650583E0,-3.144716620E-1,7.617475510E0,-5.262516141E-1,7.642104836E0
4.253696583E0,-4.351999164E-1,7.514568806E0,-5.777614117E-1,7.549301395E0
4.263741583E0,-5.159980655E-1,7.439071178E0,-6.199780107E-1,7.482673769E0
4.273787583E0,-6.249495745E-1,7.398228168E0,-6.856079102E-1,7.456165248E0
4.283832583E0,-7.009929419E-1,7.378928185E0,-7.447411418E-1,7.449470560E0
4.293877583E0,-3.550038934E-1,7.222337723E0,-3.311354518E-1,7.238635274E0
4.303923583E0,-1.228353605E-1,6.585002422E0,-8.507448435E-2,6.586697435E0
4.313968583E0,-8.432312310E-2,6.380443096E0,-1.291956007E-1,6.382308046E0
4.324014583E0,-1.412630975E-1,6.016090870E0,-1.930027604E-1,6.020843353E0
4.334059583E0,-1.771872789E-1,5.685855865E0,-2.421700358E-1,5.693768399E0
4.344104583E0,-1.978374422E-1,5.380661488E0,-2.840391695E-1,5.391784115E0
4.354150583E0,-2.186673582E-1,5.095232487E0,-3.343252540E-1,5.110869093E0
4.364195583E0,-2.333717197E-1,4.831706524E0,-3.539281487E-1,4.850269624E0
4.374240583E0,-2.562070191E-1,4.559336185E0,-3.952697217E-1,4.583604110E0
4.384286583E0,-2.574275434E-1,4.316614151E0,-3.774714768E-1,4.340727057E0
4.394331583E0,-2.689449191E-1,4.068581581E0,-4.171059728E-1,4.098739421E0
4.404377583E0,-2.740885317E-1,3.809341192E0,-3.874030709E-1,3.838787046E0
4.414422583E0,-2.838791013E-1,3.555840254E0,-3.739075065E-1,3.586696820E0
4.424467583E0,-2.982857525E-1,3.308568001E0,-3.603729308E-1,3.341476508E0
4.434513583E0,-3.061436713E-1,3.069849014E0,-3.388822675E-1,3.103633050E0
4.444558583E0,-3.110729158E-1,2.832972527E0,-2.972030938E-1,2.865454479E0
4.454604583E0,-3.077628613E-1,2.610798120E0,-2.713454068E-1,2.642841867E0
4.464649583E0,-2.823499143E-1,2.411546946E0,-2.422854155E-1,2.440078353E0
4.474694583E0,-2.588858604E-1,2.214468479E0,-2.160016149E-1,2.239988668E0
4.484740583E0,-2.388660908E-1,2.017377853E0,-1.973848939E-1,2.041036798E0
4.494785583E0,-2.212181240E-1,1.832478166E0,-1.793004274E-1,1.854470903E0
4.504831583E0,-2.014766335E-1,1.658563733E0,-1.616879404E-1,1.678561730E0
4.514876583E0,-1.850135028E-1,1.494316459E0,-1.423493922E-1,1.512440090E0
4.524921583E0,-1.726234257E-1,1.332159877E0,-1.247293353E-1,1.349076051E0
4.534967583E0,-1.627063453E-1,1.169620514E0,-1.085546315E-1,1.185862391E0
4.545012583E0,-1.525756866E-1,1.009617567E0,-9.181623161E-2,1.025201050E0
4.555058583E0,-1.444620937E-1,8.536698818E-1,-7.566975057E-2,8.691072861E-1
4.565103583E0,-1.337708235E-1,7.033081651E-1,-6.091791391E-2,7.185040017E-1
4.575148583E0,-1.205556989E-1,5.597879887E-1,-4.795524478E-2,5.746268131E-1
4.585194583E0,-1.027668491E-1,4.201866686E-1,-3.621283174E-2,4.340843593E-1
4.595239583E0,-8.344481885E-2,2.850552201E-1,-2.478414215E-2,2.980499455E-1
4.605284583E0,-6.241836026E-2,1.552244723E-1,-1.080228202E-2,1.676525508E-1
4.615330583E0,-4.824687913E-2,2.034254931E-2,2.188884653E-3,5.240583817E-2
4.625375583E0,-3.799956664E-2,-1.144616082E-1,1.592983678E-2,1.216519072E-1
4.635421583E0,-1.752918027E-2,-2.433724403E-1,2.368629351E-2,2.451498672E-1
4.645466583E0,7.181226276E-3,-3.592310548E-1,3.515391797E-2,3.610184465E-1
4.655511583E0,2.937148325E-2,-4.759414196E-1,4.590829462E-2,4.790516574E-1
4.665557583E0,4.138660431E-2,-5.959323049E-1,5.745570734E-2,6.001244215E-1
4.675602583E0,4.990712181E-2,-7.222308517E-1,6.472799927E-2,7.268409990E-1
4.685648583E0,5.438868701E-2,-8.478329778E-1,7.531768829E-2,8.529077568E-1
4.695693583E0,6.540592015E-2,-9.659785032E-1,8.719725162E-2,9.721089259E-1
4.705738583E0,8.244428784E-2,-1.082447886E0,9.782166779E-2,1.089981452E0
4.715784583E0,9.163165838E-2,-1.203838587E0,1.098530293E-1,1.212308291E0
4.725829583E0,1.023857743E-1,-1.330321431E0,1.195859239E-1,1.339603953E0
4.735875792E0,1.077829301E-1,-1.464561820E0,1.332146525E-1,1.474552348E0
4.745920792E0,1.134725139E-1,-1.607710958E0,1.438054591E-1,1.618113267E0
4.755965792E0,1.239421964E-1,-1.755164504E0,1.572842449E-1,1.766551001E0
4.766011792E0,1.434652954E-1,-1.901973367E0,1.694244742E-1,1.914886323E0
4.776056792E0,1.656204015E-1,-2.048853159E0,1.823107153E-1,2.063605239E0
4.786102792E0,1.877552569E-1,-2.196723938E0,2.016202360E-1,2.213932884E0
4.796147792E0,2.001312375E-1,-2.358722448E0,2.206535786E-1,2.377459169E0
4.806192792E0,2.107162476E-1,-2.526688814E0,2.362233251E-1,2.546440488E0
4.816238792E0,2.324124873E-1,-2.680006266E0,2.612234950E-1,2.702718421E0
4.826283792E0,2.553684115E-1,-2.835200787E0,2.628137469E-1,2.858784286E0
4.836329792E0,2.744126618E-1,-3.004957676E0,2.761247754E-1,3.030068949E0
4.846374792E0,3.003547788E-1,-3.174396753E0,2.960549295E-1,3.202289222E0
4.856419792E0,3.300583661E-1,-3.346415281E0,3.056143224E-1,3.376512087E0
4.866465792E0,3.606002629E-1,-3.509243011E0,3.071552813E-1,3.541068120E0
4.876510792E0,3.844582140E-1,-3.668810129E0,2.873661220E-1,3.700075022E0
4.886556792E0,3.940338790E-1,-3.857245922E0,2.956837714E-1,3.888577850E0
4.896601792E0,4.264690280E-1,-4.040278435E0,2.848830521E-1,4.072699844E0
4.906646792E0,4.012094736E-1,-4.278563976E0,2.488797307E-1,4.304534802E0
4.916692792E0,1.353426576E-1,-4.670459270E0,2.592215836E-1,4.679605033E0
4.926737792E0,1.645721793E-1,-4.897547245E0,2.193895876E-1,4.905220159E0
4.936782792E0,1.380550861E-1,-5.171216488E0,1.792418957E-1,5.176163331E0
4.946828792E0,1.156475171E-1,-5.460934639E0,1.388682276E-1,5.463924035E0
4.956873792E0,8.187463880E-2,-5.770740986E0,9.556841850E-2,5.772112984E0
4.966919792E0,5.490161479E-2,-6.115156174E0,3.668687865E-2,6.115512664E0
4.976964792E0,1.552814841E-1,-6.472297192E0,1.590109318E-1,6.476112086E0
4.987009792E0,6.040185690E-1,-6.162220001E0,5.256748796E-1,6.214026702E0
4.997055792E0,5.601885319E-1,-6.248223782E0,5.872884393E-1,6.300715779E0
5.007100792E0,4.757061005E-1,-6.261837482E0,5.337811708E-1,6.302525469E0
5.017146792E0,3.998006582E-1,-6.262342453E0,4.905633926E-1,6.294237524E0
5.027191792E0,3.395887315E-1,-6.301689148E0,4.564061463E-1,6.327314849E0
5.037236792E0,2.708597481E-1,-6.352136135E0,4.112250805E-1,6.371193338E0
5.047282792E0,1.865613759E-1,-6.434598923E0,3.892755210E-1,6.449062248E0
5.057327792E0,1.315977275E-1,-6.490286350E0,3.770303130E-1,6.502560013E0
5.067373792E0,8.936984092E-2,-6.565121174E0,3.774791956E-1,6.576571564E0
5.077418792E0,7.624818385E-2,-6.600388050E0,3.758323193E-1,6.611519200E0
5.087463792E0,-1.516855229E-2,-6.660282135E0,3.716491461E-1,6.670660484E0
5.097509792E0,4.121829197E-2,-6.672100067E0,3.696922660E-1,6.682461420E0
5.107554792E0,2.027066238E-2,-6.681271076E0,3.735714257E-1,6.691737420E0
5.117600792E0,-1.102653984E-2,-6.654396534E0,3.801406324E-1,6.665254813E0
5.127645792E0,-9.038421512E-2,-6.633337498E0,3.892143965E-1,6.645361052E0
5.137690792E0,-1.259230375E-1,-6.554301262E0,4.023443162E-1,6.567846115E0
5.147736792E0,-9.516192228E-2,-6.538663387E0,3.869669139E-1,6.550795225E0
5.157781792E0,-1.222811565E-1,-6.469213963E0,3.922088146E-1,6.482245732E0
5.167827792E0,-2.107476443E-1,-6.350390434E0,4.236592650E-1,6.367995007E0
5.177872792E0,-1.681314707E-1,-6.251060963E0,3.988223374E-1,6.266026700E0
5.187917792E0,-2.009975314E-1,-6.118070602E0,4.080311358E-1,6.134955363E0
5.197963792E0,-2.220556885E-1,-5.963997364E0,4.190763533E-1,5.982825275E0
5.208008792E0,-2.244922072E-1,-5.819848537E0,4.184694588E-1,5.839190906E0
5.218053792E0,-2.241744995E-1,-5.659084797E0,4.132416546E-1,5.678579365E0
5.228099792E0,-2.404780984E-1,-5.475675106E0,4.221714139E-1,5.497188034E0
5.238144792E0,-2.325328290E-1,-5.291552067E0,4.032981396E-1,5.311990604E0
5.248190792E0,-2.274848074E-1,-5.102619648E0,3.908318281E-1,5.122619069E0
5.258235792E0,-2.291492820E-1,-4.911395073E0,3.950830102E-1,4.932585685E0
5.268280792E0,-2.264962494E-1,-4.716168880E0,3.847227097E-1,4.737252476E0
5.278326792E0,-2.224096209E-1,-4.504060745E0,3.768053949E-1,4.525263699E0
5.288371792E0,-2.193397880E-1,-4.290414333E0,3.722144067E-1,4.312111856E0
5.298417792E0,-2.087894082E-1,-4.085069180E0,3.553470075E-1,4.105807438E0
5.308462792E0,-2.052005380E-1,-3.863706589E0,3.573148549E-1,3.885615752E0
5.318507792E0,-1.997091025E-1,-3.645464659E0,3.446941376E-1,3.667166529E0
5.328553792E0,-1.869155467E-1,-3.430376053E0,3.216055036E-1,3.450485094E0
5.338598792E0,-1.848097891E-1,-3.203142405E0,3.247666657E-1,3.224864231E0
5.348644792E0,-1.915883124E-1,-2.966781378E0,2.987794876E-1,2.987936915E0
5.358689792E0,-2.105436325E-1,-2.735934258E0,2.777378559E-1,2.758043364E0
5.368734792E0,-2.052956223E-1,-2.529306412E0,2.654914558E-1,2.551474658E0
5.378780792E0,-1.899086833E-1,-2.328869104E0,2.353916168E-1,2.348426245E0
5.388825792E0,-1.808651090E-1,-2.126591682E0,2.224438190E-1,2.145829822E0
5.398871792E0,-1.759710163E-1,-1.928525925E0,2.046440393E-1,1.947320524E0
5.408916792E0,-1.667985618E-1,-1.734735608E0,1.832650453E-1,1.752345704E0
5.418961792E0,-1.537139118E-1,-1.548057437E0,1.686754376E-1,1.564787908E0
5.429007792E0,-1.389647871E-1,-1.370091796E0,1.458131075E-1,1.384819195E0
5.439052792E0,-1.246335208E-1,-1.195599556E0,1.280386448E-1,1.208877871E0
5.449098792E0,-1.084058210E-1,-1.025785208E0,1.116468236E-1,1.037522109E0
5.459143792E0,-9.143562615E-2,-8.576005101E-1,9.119001776E-2,8.672685444E-1
5.469188792E0,-7.900931686E-2,-6.864497662E-1,7.519087195E-2,6.950607318E-1
5.479234792E0,-6.800566614E-2,-5.131485462E-1,5.609387159E-2,5.206656543E-1
5.489279792E0,-5.837700889E-2,-3.324706554E-1,3.629960492E-2,3.395029797E-1
5.499324792E0,-4.619357735E-2,-1.513125896E-1,1.594799384E-2,1.590084428E-1
5.509370792E0,-2.496019565E-2,2.101177536E-2,-2.334503923E-3,3.271018158E-2
5.519415792E0,-5.336818285E-4,1.863176525E-1,-2.143229917E-2,1.875470498E-1
5.529461792E0,2.712697163E-2,3.433099389E-1,-3.707575053E-2,3.463700305E-1
5.539506792E0,4.930284619E-2,4.940997362E-1,-5.439615250E-2,4.995240348E-1
5.549551792E0,6.201251969E-2,6.457297206E-1,-7.300855219E-2,6.527960427E-1
5.559597792E0,6.847867370E-2,7.986286879E-1,-8.717150986E-2,8.062852981E-1
5.569642792E0,7.020067424E-2,9.520207644E-1,-1.016548499E-1,9.600028015E-1
5.579688792E0,7.760639489E-2,1.101816058E0,-1.159296632E-1,1.110612923E0
5.589733792E0,9.192647785E-2,1.245077014E0,-1.302576810E-1,1.255242730E0
5.599778792E0,1.084609777E-1,1.388869047E0,-1.466529071E-1,1.400795520E0
5.609824792E0,1.261925697E-1,1.532500029E0,-1.603932232E-1,1.546029394E0
5.619869792E0,1.396572590E-1,1.685290694E0,-1.752438098E-1,1.700123309E0
5.629915792E0,1.513163000E-1,1.841775060E0,-1.875680089E-1,1.857475101E0
5.639960792E0,1.638259590E-1,1.998125792E0,-1.999762058E-1,2.014779419E0
5.650005792E0,1.795095950E-1,2.153480530E0,-2.122247219E-1,2.171345532E0
5.660051792E0,1.979905963E-1,2.309838772E0,-2.266848832E-1,2.329365035E0
5.670096792E0,2.096906602E-1,2.473065615E0,-2.421647757E-1,2.493725624E0
5.680142792E0,2.185957283E-1,2.655641317E0,-2.638264000E-1,2.677651820E0
5.690187792E0,2.410539091E-1,2.829919815E0,-2.750917971E-1,2.853459066E0
5.700232792E0,2.327544242E-1,3.001015425E0,-2.901061475E-1,3.023975823E0
5.710278792E0,1.638725698E-1,3.262668848E0,-3.022556901E-1,3.280734786E0
5.720323792E0,1.929303259E-1,3.412057877E0,-3.228989244E-1,3.432728474E0
5.730369583E0,2.889239788E-1,3.551428556E0,-2.814374566E-1,3.574259210E0
5.740414583E0,3.935651481E-1,3.503440857E0,-2.308323383E-1,3.533026314E0
5.750459583E0,3.908535242E-1,3.310558558E0,-1.862422228E-1,3.338749857E0
5.760505583E0,4.260820746E-1,3.019427776E0,-1.100454628E-1,3.051327586E0
5.770550583E0,4.538918734E-1,2.728237867E0,-4.190769047E-2,2.766054220E0
5.780596583E0,4.187229872E-1,2.441575766E0,-1.194526069E-2,2.477249250E0
5.790641583E0,3.700813949E-1,2.242835283E0,-9.194799699E-3,2.273181667E0
5.800686583E0,2.833563387E-1,2.092885971E0,-3.685439005E-2,2.112302239E0
5.810732583E0,2.069457322E-1,2.005489111E0,-7.321324944E-2,2.017467048E0
5.820777583E0,1.516478658E-1,1.949810505E0,-1.089355573E-1,1.958730465E0
5.830822583E0,8.516018093E-2,1.857880354E0,-1.435943693E-1,1.865366186E0
5.840868583E0,8.287332207E-2,1.775185823E0,-1.369327456E-1,1.782386959E0
5.850913583E0,7.702714950E-2,1.627120137E0,-1.246091127E-1,1.633701489E0
5.860959583E0,6.844138354E-2,1.438744426E0,-1.097478792E-1,1.444546414E0
5.871004583E0,5.935654789E-2,1.232785583E0,-9.003335238E-2,1.237493231E0
5.881049583E0,6.556224823E-2,1.048401594E0,-6.417591870E-2,1.052408124E0
5.891095583E0,8.868940920E-2,9.077014923E-1,-2.451974899E-2,9.123535655E-1
5.901140583E0,9.369029105E-2,7.684506178E-1,-1.820029225E-3,7.741430973E-1
5.911186583E0,5.822923407E-2,5.886149406E-1,-1.266373321E-2,5.916236660E-1
5.921231583E0,1.875319704E-2,3.985944092E-1,-2.967920154E-2,4.001375269E-1
5.931276583E0,1.301727910E-2,2.633465827E-1,-1.697256416E-2,2.642138151E-1
5.941322583E0,4.794503096E-3,1.113735735E-1,-7.685322315E-3,1.117413277E-1
5.951367583E0,-2.003483241E-3,-4.691860080E-2,1.254167873E-3,4.697810110E-2
5.961413583E0,-6.884790957E-3,-1.628603786E-1,1.056670956E-2,1.633479679E-1
5.971458583E0,-8.580692112E-3,-2.188858390E-1,1.604120806E-2,2.196405225E-1
5.981503583E0,-9.707741439E-3,-2.266263068E-1,1.633255742E-2,2.274213613E-1
5.991549583E0,-7.943129167E-3,-1.804546714E-1,1.270495355E-2,1.810756681E-1
6.001594583E0,-3.157162108E-3,-9.013462812E-2,6.010565907E-3,9.038996493E-2
6.011640583E0,-1.065125689E-4,1.904340275E-2,-1.855235663E-3,1.913385566E-2
6.021685583E0,5.488788709E-3,1.205250174E-1,-8.877192624E-3,1.209760768E-1
6.031730583E0,7.908536121E-3,1.676465273E-1,-1.123413909E-2,1.682085281E-1
6.041776583E0,7.325570099E-3,1.611936837E-1,-1.159366593E-2,1.617760203E-1
6.051821583E0,4.139100201E-3,1.308517605E-1,-1.012515370E-2,1.313081647E-1
6.061867583E0,5.819288082E-3,1.321569681E-1,-9.447911754E-3,1.326219868E-1
6.071912583E0,8.469399996E-3,1.552000940E-1,-1.144123543E-2,1.558515376E-1
6.081957583E0,7.774581201E-3,1.376504004E-1,-8.395112120E-3,1.381251416E-1
6.092003583E0,3.849347588E-3,7.102786005E-2,-5.470318720E-3,7.134212477E-2
6.102048583E0,1.239715959E-3,2.611365356E-2,-2.413010225E-3,2.625418854E-2
6.112094583E0,8.210670203E-4,4.491071776E-2,-2.239531837E-3,4.497401720E-2
6.122139583E0,3.211786738E-3,8.855433762E-2,-5.686194636E-3,8.879481457E-2
6.132184583E0,1.487962808E-2,1.031465083E-1,-3.074625274E-4,1.042146825E-1
6.142230583E0,9.774841368E-2,1.771336347E-1,6.916109473E-2,2.138091063E-1
6.152275583E0,2.332886606E-1,3.498564959E-1,1.766705662E-1,4.561092587E-1
6.162321583E0,3.604623079E-1,4.789902568E-1,2.399752289E-1,6.457188645E-1
6.172366583E0,4.577188492E-1,5.001225471E-1,2.038417906E-1,7.079410870E-1
6.182411583E0,5.120611787E-1,4.151216149E-1,1.559086144E-1,6.773773704E-1
6.192457583E0,5.584835410E-1,3.447866142E-1,1.178425029E-1,6.668347099E-1
6.202502583E0,5.906183124E-1,3.362530470E-1,8.016116917E-2,6.843404968E-1
6.212548583E0,5.701707602E-1,3.904494047E-1,5.891793966E-2,6.935537160E-1
6.222593583E0,5.015619397E-1,3.380399942E-1,4.492888972E-2,6.065097050E-1
6.232638583E0,3.886521459E-1,2.825564146E-1,5.487893522E-2,4.836324177E-1
6.242684583E0,2.684769928E-1,2.543474138E-1,1.009787917E-1,3.833656466E-1
