"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.888064540E-1,-1.924999990E-3,2.199999988E-3,6.874999963E-4,3.003045313E-3
5.912043750E-1,-6.874999963E-4,9.624999948E-4,6.874999963E-4,1.368107719E-3
5.936024520E-1,5.499999970E-4,9.624999948E-4,-4.124999978E-4,1.182819718E-3
5.960003000E-1,-6.874999963E-4,9.624999948E-4,6.874999963E-4,1.368107719E-3
5.983982350E-1,-6.874999963E-4,2.199999988E-3,6.874999963E-4,2.405267644E-3
6.007963120E-1,-1.924999990E-3,2.199999988E-3,-4.124999978E-4,2.952250185E-3
6.031941600E-1,-1.924999990E-3,-2.749999985E-4,-4.124999978E-4,1.987814430E-3
6.055933120E-1,1.787499990E-3,9.624999948E-4,6.874999963E-4,2.143412863E-3
6.079901600E-1,1.787499990E-3,-2.749999985E-4,-1.649999991E-3,2.448117886E-3
6.103880090E-1,5.499999970E-4,9.624999948E-4,6.874999963E-4,1.304439528E-3
6.127859320E-1,1.787499990E-3,-2.749999985E-4,6.874999963E-4,1.934796490E-3
6.151840090E-1,5.499999970E-4,2.199999988E-3,6.874999963E-4,2.369632079E-3
6.175819340E-1,5.499999970E-4,-2.749999985E-4,-4.124999978E-4,7.404601570E-4
6.199797810E-1,1.787499990E-3,-2.749999985E-4,6.874999963E-4,1.934796490E-3
6.223776270E-1,-6.874999963E-4,-2.749999985E-4,-4.124999978E-4,8.476069208E-4
6.247769320E-1,-6.874999963E-4,9.624999948E-4,-4.124999978E-4,1.252684610E-3
6.271736270E-1,1.787499990E-3,9.624999948E-4,-4.124999978E-4,2.071646375E-3
6.295714710E-1,5.499999970E-4,-2.612499986E-3,-1.649999991E-3,3.138495841E-3
6.319695480E-1,-6.874999963E-4,-2.749999985E-4,6.874999963E-4,1.010414513E-3
6.343674970E-1,5.499999970E-4,-2.749999985E-4,-4.124999978E-4,7.404601570E-4
6.367655720E-1,1.787499990E-3,-2.612499986E-3,-4.124999978E-4,3.192251343E-3
6.391634200E-1,4.124999978E-3,-2.612499986E-3,-4.124999978E-4,4.900095636E-3
6.415613410E-1,5.499999970E-4,-2.749999985E-4,-4.124999978E-4,7.404601570E-4
6.439604180E-1,1.787499990E-3,-2.749999985E-4,6.874999963E-4,1.934796490E-3
6.463572610E-1,1.787499990E-3,-1.512499992E-3,-4.124999978E-4,2.377597251E-3
6.487551820E-1,2.887499984E-3,-2.612499986E-3,-4.124999978E-4,3.915733467E-3
6.511532590E-1,5.499999970E-4,-1.512499992E-3,-4.124999978E-4,1.661418812E-3
6.535511070E-1,1.787499990E-3,-2.612499986E-3,-1.649999991E-3,3.569707602E-3
6.559490280E-1,1.787499990E-3,-2.749999985E-4,-1.649999991E-3,2.448117886E-3
6.583470960E-1,5.499999970E-4,-1.512499992E-3,-1.649999991E-3,2.304919997E-3
6.607449450E-1,2.887499984E-3,-1.512499992E-3,6.874999963E-4,3.331361378E-3
6.631440190E-1,5.499999970E-4,-2.749999985E-4,6.874999963E-4,9.223780357E-4
6.655409450E-1,-6.874999963E-4,-1.512499992E-3,-4.124999978E-4,1.711861185E-3
6.679387890E-1,1.787499990E-3,-1.512499992E-3,-4.124999978E-4,2.377597251E-3
6.703367120E-1,5.499999970E-4,-1.512499992E-3,6.874999963E-4,1.750089274E-3
6.727345600E-1,1.787499990E-3,-1.512499992E-3,-1.649999991E-3,2.864491650E-3
6.751326350E-1,1.787499990E-3,9.624999948E-4,6.874999963E-4,2.143412863E-3
6.775305600E-1,-6.874999963E-4,-2.612499986E-3,6.874999963E-4,2.787556038E-3
6.799284060E-1,-6.874999963E-4,-1.512499992E-3,6.874999963E-4,1.798045804E-3
6.823276880E-1,5.499999970E-4,-2.749999985E-4,-4.124999978E-4,7.404601570E-4
6.847243820E-1,5.499999970E-4,-2.612499986E-3,6.874999963E-4,2.756866413E-3
6.871222260E-1,1.787499990E-3,-1.512499992E-3,-4.124999978E-4,2.377597251E-3
6.895203030E-1,5.499999970E-4,-1.512499992E-3,-4.124999978E-4,1.661418812E-3
6.919182280E-1,5.499999970E-4,-2.749999985E-4,-4.124999978E-4,7.404601570E-4
6.943160830E-1,1.787499990E-3,-2.612499986E-3,-4.124999978E-4,3.192251343E-3
6.967141580E-1,-6.874999963E-4,-2.749999985E-4,-4.124999978E-4,8.476069208E-4
6.991120070E-1,-6.874999963E-4,-1.512499992E-3,-4.124999978E-4,1.711861185E-3
7.015111580E-1,5.499999970E-4,-1.512499992E-3,6.874999963E-4,1.750089274E-3
7.039080070E-1,-6.874999963E-4,-2.749999985E-4,-4.124999978E-4,8.476069208E-4
7.063058660E-1,5.499999970E-4,-2.749999985E-4,6.874999963E-4,9.223780357E-4
7.087040200E-1,-6.874999963E-4,9.624999948E-4,-1.649999991E-3,2.030163160E-3
7.111018680E-1,5.499999970E-4,2.199999988E-3,6.874999963E-4,2.369632079E-3
7.134997890E-1,5.499999970E-4,-2.749999985E-4,-4.124999978E-4,7.404601570E-4
7.158976370E-1,-6.874999963E-4,9.624999948E-4,-4.124999978E-4,1.252684610E-3
7.182956920E-1,-6.874999963E-4,2.199999988E-3,-4.124999978E-4,2.341540613E-3
7.206947690E-1,5.499999970E-4,9.624999948E-4,-4.124999978E-4,1.182819718E-3
7.230914630E-1,5.499999970E-4,9.624999948E-4,-4.124999978E-4,1.182819718E-3
7.254895380E-1,-6.874999963E-4,9.624999948E-4,-1.649999991E-3,2.030163160E-3
7.278874610E-1,-6.874999963E-4,9.624999948E-4,6.874999963E-4,1.368107719E-3
